time,ret_1,ema_20,ema_50,rsi_14,atr_14,atrp_14,adx_14,vwap,vwap_dist_pct,vol_z_20
2026-03-05T09:04:00-05:00,-0.024338624338624215,18.481200151667274,18.337507104433747,54.03225806451621,0.16499999999999965,0.8947939262472865,22.2588482182188,18.44,0.0,-0.4980077795934487
2026-03-05T09:22:00-05:00,0.0032537960954446277,18.482990613413246,18.34387937484811,53.65853658536592,0.16357142857142826,0.8841698841698825,21.117333720339797,18.47119120135364,0.1559661114018906,-0.4259991499351556
2026-03-05T09:30:00-05:00,-0.005675675675675729,18.47461055499294,18.345884105246224,47.10743801652889,0.18535714285714253,1.0076495942220307,20.02474029154983,18.447078834273434,-0.28231480301734935,0.49579070743028136
2026-03-05T09:35:00-05:00,-0.004620820875237852,18.458933359279325,18.34447688543265,40.62499999999988,0.19464285714285673,1.0630412733088843,19.13166334229821,18.385282198418768,-0.4094699097153032,1.6146826897912696
2026-03-05T09:40:00-05:00,-0.0035499726925176667,18.438558753633675,18.340575831101958,38.84297520661155,0.21035714285714263,1.1529577575069476,18.815758511534135,18.313823836892674,-0.3758026587218172,1.5965739734258062
2026-03-05T09:45:00-05:00,-0.010961907371882629,18.401076967573324,18.328984622039137,35.516372795969716,0.22571428571428548,1.2508411510905264,18.26688454086572,18.263651746232288,-1.197196208460299,1.5300638640295041
2026-03-05T09:50:00-05:00,0.011914657799944495,18.387641065899675,18.326279342743486,43.49881796690307,0.24214285714285694,1.3260835549992165,18.248924209893573,18.240670413343,0.10596971612875364,0.9598334266603694
2026-03-05T09:55:00-05:00,-0.0005476451259585069,18.374532392956848,18.32328799596923,42.61904761904761,0.25392857142857117,1.3913894324853215,17.465184440564506,18.24675572439489,0.017780013357506435,0.580545953823413
2026-03-05T10:00:00-05:00,-0.0273972602739726,18.31505311743715,18.30080611377436,36.45621181262726,0.28714285714285687,1.6177062374245457,18.229200244723078,18.214773963185017,-2.5516317914479747,0.37528107694284896
2026-03-05T10:05:00-05:00,0.010140845070422566,18.278381391966946,18.286264697547914,42.99999999999995,0.2953571428571425,1.6472791012668293,18.93864349144175,18.185549249636015,-1.4052325070199905,0.2972849708182885
2026-03-05T10:10:00-05:00,0.0008365867261572735,18.24663078320819,18.27288176823231,43.33996023856856,0.3014285714285713,1.6797357003542563,19.59741222053766,18.1618818261361,-1.1941594390510364,0.2503224777115984
2026-03-05T10:15:00-05:00,-0.005851212036779074,18.20790404195027,18.255906012615355,34.051724137931046,0.2950000000000002,1.6535874439461897,20.381544800816275,18.14120544616594,-1.660338653127372,0.06850537098090081
2026-03-05T10:20:00-05:00,-0.00756726457399115,18.160008418907385,18.23430185525789,23.44827586206891,0.28250000000000014,1.5955944648404417,21.527907095487585,18.1114750395715,-2.2442956119443545,0.1056965297662623
2026-03-05T10:25:00-05:00,-0.0014120304998587185,18.114293331392396,18.21256452760072,21.759259259259238,0.2803571428571429,1.585730446024564,22.70724099680962,18.07970067536644,-2.210770424485129,0.15137604609731026
2026-03-05T10:30:00-05:00,-0.0039592760180995334,18.066265395069312,18.18893454612618,26.553672316384123,0.2585714285714289,1.4683215705362231,23.96212313737345,18.05868157154718,-2.484575464546159,-0.35479445593779935
2026-03-05T10:35:00-05:00,0.004542873367404887,18.030430595538903,18.16936848549378,27.37430167597772,0.2657142857142861,1.5020592748122448,25.057037183114804,18.041615324413087,-1.9489126560485732,-0.43709602192063796
2026-03-05T10:40:00-05:00,-0.002261164499717472,17.994199110249482,18.149001093905788,28.40579710144931,0.24571428571428605,1.3921489275596945,25.925558983353863,18.010142709411724,-1.9996660505278645,0.5074826909978575
2026-03-05T10:45:00-05:00,0.0008498583569405138,17.962846814035245,18.13002065885066,30.513595166163213,0.2303571428571432,1.304031377623228,26.732043512147275,17.999409462536317,-1.8578913004471183,-0.7512201788055836
2026-03-05T10:50:00-05:00,0.0008491367110106118,17.935909022222365,18.112372789876126,32.39875389408104,0.221071428571429,1.2504040077569514,27.23338735388604,17.99042340324725,-1.7254924816901087,-0.7758393331094122
