time,ret_1,ema_20,ema_50,rsi_14,atr_14,atrp_14,adx_14,vwap,vwap_dist_pct,vol_z_20
2026-02-26T10:02:00-05:00,-0.05404885554914407,nan,nan,nan,nan,nan,nan,49.781870095726575,-1.2090146363911736,nan
2026-02-26T10:40:00-05:00,0.0067100447336314595,nan,nan,nan,nan,nan,nan,49.5706994721355,-0.12245030387280252,nan
2026-02-26T11:00:00-05:00,0.008281155322157119,51.31988384469434,51.662532292832104,nan,nan,nan,nan,49.684968125134326,0.4730442299444279,nan
2026-02-26T09:30:00-05:00,-0.014882102821801357,nan,nan,nan,nan,nan,nan,51.181867029962156,-0.41394939703572914,nan
2026-02-26T11:30:00-05:00,-0.011618589743589758,51.13132347853297,51.571452595073985,nan,nan,nan,nan,49.666920745376686,-0.6582263214034955,nan
2026-02-26T12:00:00-05:00,0.0004053506282934993,50.96262600438697,51.48472896389462,nan,nan,nan,nan,49.61277809633028,-0.509501999342744,nan
2026-02-26T11:42:00-05:00,-0.032764371198744424,nan,nan,nan,nan,nan,nan,50.54804407103361,-2.469025446918922,nan
2026-02-26T12:30:00-05:00,-0.002836304700162051,50.79666162301678,51.39591606334973,nan,nan,nan,nan,49.58707963294741,-0.7402727397229257,nan
2026-02-26T13:27:00-05:00,-0.002539618041446534,50.634598611300895,51.30568406086543,nan,nan,nan,nan,49.58485939069982,-0.9879213064617434,nan
2026-02-26T13:01:00-05:00,-0.005273833671399553,51.2594842169672,51.57395837167293,nan,nan,nan,nan,50.07973076375695,-2.0761508656300727,nan
2026-02-26T14:00:00-05:00,0.016517128874388387,51.12524762487509,51.50635216101909,nan,nan,nan,nan,50.049668246342144,-0.3989401994822111,nan
2026-02-26T15:06:00-05:00,-0.0028084252758274753,50.99046213679175,51.43590697823403,nan,nan,nan,nan,50.0295454197775,-0.6387134184336928,nan
