time,ret_1,ema_20,ema_50,rsi_14,atr_14,atrp_14,adx_14,vwap,vwap_dist_pct,vol_z_20
2026-03-02T08:06:00-05:00,-0.012089923963779614,605.4483360400224,605.9751997454831,nan,nan,nan,nan,598.9066666666666,0.008905115989146643,nan
2026-03-02T08:16:00-05:00,0.003422599171897911,605.025637369544,605.780486029974,nan,nan,nan,nan,599.7265618661256,0.21400388368338868,nan
2026-03-02T08:54:00-05:00,-0.004425883096787042,604.3898623819684,605.4890944209554,nan,nan,nan,nan,599.4792404723563,-0.18837023805303219,nan
2026-03-02T09:01:00-05:00,0.0007520681875154978,603.8574945360667,605.2267769926827,nan,nan,nan,nan,599.3084066535347,-0.08483222459261261,nan
2026-03-02T09:15:00-05:00,-0.00035070140280546447,603.3558283897746,604.9665112282638,nan,nan,nan,nan,599.2900213265087,-0.11680844025389074,nan
2026-03-02T09:30:00-05:00,0.008336256870311809,603.377178066939,604.9121382389202,43.56481481481479,2.0189285714285705,0.3344922912337338,nan,602.0380967499457,0.2561139001631627,nan
2026-03-02T09:45:00-05:00,0.0009609330991748877,603.4517325367543,604.8826426217076,44.464692482915474,2.040714285714281,0.337777126210653,nan,602.7024168618577,0.24184126317786533,nan
2026-03-02T10:00:00-05:00,0.0027807203389831336,603.679186580873,604.9201860483074,47.34341252699776,2.172142857142847,0.3585340778329009,nan,603.4193313189194,0.4011586231070352,nan
2026-03-02T10:15:00-05:00,-0.00216228707249444,603.7602164303137,604.9048846346483,44.991789819375846,2.2092857142857025,0.36545509971146223,nan,603.7216648826559,0.13389201752453267,nan
2026-03-02T10:30:00-05:00,0.002555704431542072,603.9806720083791,604.950771511721,50.61728395061742,2.2917857142857008,0.3781356621351649,nan,603.9578354749425,0.35054839935848225,nan
2026-03-02T10:45:00-05:00,-0.0006022356969022091,604.145369912343,604.980545177928,51.292042657916326,2.316071428571417,0.3823729884881242,nan,604.1126291207934,0.2644160711441223,0.1905074998555529
2026-03-02T11:30:00-05:00,-0.0018160505852635733,604.1896203968818,604.9660139944798,48.67484177215197,2.3960714285714175,0.39630033055546837,nan,604.1233547560523,0.08055395311512184,-0.5506223158095129
2026-03-02T12:20:00-05:00,0.007178180976166404,604.6429898828931,605.1222487397944,56.19513841998665,2.6885714285714193,0.4415093896988947,nan,604.182523842898,0.7890787914186124,-0.5952061103722989
2026-03-02T13:57:00-05:00,-0.003399293866491626,604.8560384654746,605.1911801617632,50.961538461538524,2.7721428571428532,0.45678599676095,nan,604.272459983431,0.43151726898831877,-0.2870895391006057
2026-03-02T14:00:00-05:00,0.0030154231479040394,605.2230824211437,605.329173096596,69.36060365369336,2.383571428571421,0.39157750465269514,nan,604.7085112586119,0.6617219150859344,0.9368547657009194
2026-03-02T14:15:00-05:00,0.001149972893496054,605.6218364762728,605.4892055241805,67.62484263533354,2.3014285714285654,0.3776486390818276,nan,605.3319655146813,0.6736856332791412,1.407515771033388
2026-03-02T14:30:00-05:00,-0.000262549022825298,605.967375859485,605.6366876604872,75.55086732301912,2.135714285714284,0.35054809777829854,nan,605.400167285186,0.6359153701720923,-0.5803811823421061
2026-03-02T14:56:00-05:00,0.0006401313089865468,606.317149587153,605.7936803012524,75.48189938881049,2.1199999999999966,0.34774621087855073,nan,605.4240693327765,0.6963599369066608,-0.7717307856962502
