time,open,high,low,close,volume
2026-02-20T08:00:00-05:00,5.48,5.55,5.36,5.42,35892.0
2026-02-20T09:00:00-05:00,5.42,5.42,5.25,5.35,14751.0
2026-02-20T15:52:00-05:00,4.975,5.035,4.965,4.99,277671.0
