time,open,high,low,close,volume
2026-02-27T10:14:00-05:00,55.02,55.16,54.93,55.13,206438.0
2026-02-27T13:04:00-05:00,55.725,55.75,55.725,55.735,7454.0
2026-02-27T14:12:00-05:00,55.765,55.795,55.7,55.755,32922.0
