time,open,high,low,close,volume
2026-03-05T09:30:00-05:00,22.33,22.33,21.72,21.82,26499.0
2026-03-05T09:45:00-05:00,21.82,22.215,21.77,22.19,15900.0
2026-03-05T10:00:00-05:00,22.21,22.4,21.73,21.865,46383.0
2026-03-05T10:15:00-05:00,21.815,21.94,21.76,21.86,24429.0
2026-03-05T10:30:00-05:00,21.87,21.96,21.8,21.84,12473.0
2026-03-05T10:45:00-05:00,21.84,21.965,21.84,21.95,11973.0
2026-03-05T11:00:00-05:00,21.955,21.965,21.55,21.65,16400.0
2026-03-05T11:15:00-05:00,21.65,21.675,21.5,21.54,13373.0
2026-03-05T11:30:00-05:00,21.585,21.62,21.49,21.57,9846.0
2026-03-05T11:45:00-05:00,21.58,21.7,21.56,21.65,11938.0
2026-03-05T12:00:00-05:00,21.62,21.685,21.62,21.685,2742.0
2026-03-05T13:00:00-05:00,21.205,21.29,21.16,21.28,40443.0
2026-03-05T13:15:00-05:00,21.28,21.34,21.1,21.11,18728.0
2026-03-05T13:30:00-05:00,21.1,21.175,21.1,21.175,1514.0
2026-03-05T13:50:00-05:00,21.26,21.26,21.17,21.19,11976.0
2026-03-05T14:00:00-05:00,21.18,21.295,21.175,21.26,14934.0
2026-03-05T14:15:00-05:00,21.26,21.26,21.085,21.095,15549.0
