time,symbol,event,score,state,bias,allow_trend,allow_mean_reversion,flip_count,dir_5m_1,dir_5m_2,dir_5m_3,dir_5m_4,dir_5m_5,dir_5m_6,dir_15m,dir_30m,vwap_dist_5m,vwap_dist_15m,vwap_dist_30m,vwap_dist_1h,sizing_mult,risk_mult,reason,day_volume,pct_chg_from_open,min_day_volume,min_pct_chg,quote_time,bid_price,bid_size,ask_price,ask_size,mid,spread,spread_pct_mid
2026-03-04T08:12:00-05:00,RGTI,1h_close,0.0,SUSPENDED,LONG_ONLY,0,1,2,-1,-1,-1,1,1,-1,-1,-1,0.16739872129297942,0.019372336303761263,0.019372336303761263,0.289184499710799,1.1,0.0,"Gate fail: day_volume 7,567 < 300,000",7567.0,0.5226480836237002,300000,0.75,2026-03-04T09:00:59.605110-05:00,17.3,100.0,17.31,100.0,17.305,0.00999999999999801,0.05778676683038434
2026-03-04T08:48:00-05:00,RGTI,30m_close,0.0,SUSPENDED,LONG_ONLY,0,1,2,-1,-1,-1,1,1,-1,-1,1,0.16739872129297942,0.019372336303761263,0.294908068736423,0.289184499710799,1.1,0.0,"Gate fail: day_volume 7,567 < 300,000",7567.0,0.5226480836237002,300000,0.75,2026-03-04T09:00:59.605110-05:00,17.3,100.0,17.31,100.0,17.305,0.00999999999999801,0.05778676683038434
2026-03-04T08:48:00-05:00,RGTI,15m_close,0.0,SUSPENDED,LONG_ONLY,1,1,2,-1,-1,-1,1,1,-1,1,1,0.16739872129297942,0.294908068736423,0.294908068736423,0.289184499710799,1.1,0.0,"Gate fail: day_volume 7,567 < 300,000",7567.0,0.5226480836237002,300000,0.75,2026-03-04T09:00:59.605110-05:00,17.3,100.0,17.31,100.0,17.305,0.00999999999999801,0.05778676683038434
2026-03-04T08:55:00-05:00,RGTI,5m_close,0.0,SUSPENDED,LONG_ONLY,1,1,2,-1,-1,-1,1,1,-1,1,1,0.2764292479618631,0.294908068736423,0.294908068736423,0.289184499710799,1.1,0.0,"Gate fail: day_volume 7,567 < 300,000",7567.0,0.5226480836237002,300000,0.75,2026-03-04T09:00:59.605110-05:00,17.3,100.0,17.31,100.0,17.305,0.00999999999999801,0.05778676683038434
2026-03-04T08:12:00-05:00,TQQQ,1h_close,0.0,SUSPENDED,LONG_ONLY,0,1,2,1,-1,1,1,1,1,0,0,-0.122266740020746,0.0,0.0,-0.054514480408838085,0.85,0.0,"Gate fail: day_volume 6,566 < 300,000",6566.0,-0.30618493570115923,300000,0.75,2026-03-04T09:00:59.020161-05:00,48.83,100.0,48.85,100.0,48.84,0.020000000000003126,0.040950040950047346
2026-03-04T08:48:00-05:00,TQQQ,30m_close,0.0,SUSPENDED,LONG_ONLY,0,1,2,1,-1,1,1,1,1,0,-1,-0.122266740020746,0.0,-0.06776791327950833,-0.054514480408838085,0.85,0.0,"Gate fail: day_volume 6,566 < 300,000",6566.0,-0.30618493570115923,300000,0.75,2026-03-04T09:00:59.020161-05:00,48.83,100.0,48.85,100.0,48.84,0.020000000000003126,0.040950040950047346
2026-03-04T08:48:00-05:00,TQQQ,15m_close,0.0,SUSPENDED,LONG_ONLY,0,1,2,1,-1,1,1,1,1,-1,-1,-0.122266740020746,-0.06776791327950833,-0.06776791327950833,-0.054514480408838085,0.85,0.0,"Gate fail: day_volume 6,566 < 300,000",6566.0,-0.30618493570115923,300000,0.75,2026-03-04T09:00:59.020161-05:00,48.83,100.0,48.85,100.0,48.84,0.020000000000003126,0.040950040950047346
2026-03-04T08:56:00-05:00,TQQQ,5m_close,0.0,SUSPENDED,LONG_ONLY,0,1,2,1,-1,1,1,1,1,-1,-1,-0.08467682573774502,-0.06776791327950833,-0.06776791327950833,-0.054514480408838085,0.85,0.0,"Gate fail: day_volume 6,566 < 300,000",6566.0,-0.30618493570115923,300000,0.75,2026-03-04T09:00:59.020161-05:00,48.83,100.0,48.85,100.0,48.84,0.020000000000003126,0.040950040950047346
2026-03-04T08:13:00-05:00,UNG,1h_close,0.0,SUSPENDED,LONG_ONLY,0,1,0,1,1,1,1,1,1,0,0,0.05094377471956785,1.4692777827959064e-14,1.4692777827959064e-14,-0.05594405594404979,0.85,0.0,"Gate fail: day_volume 24,246 < 300,000",24246.0,-1.7369727047146344,300000,0.75,2026-03-04T09:01:59.343095-05:00,11.87,2700.0,11.89,2700.0,11.879999999999999,0.02000000000000135,0.16835016835017974
2026-03-04T08:51:00-05:00,UNG,30m_close,0.0,SUSPENDED,LONG_ONLY,0,1,0,1,1,1,1,1,1,0,1,0.05094377471956785,1.4692777827959064e-14,0.40731605080992034,-0.05594405594404979,0.85,0.0,"Gate fail: day_volume 24,246 < 300,000",24246.0,-1.7369727047146344,300000,0.75,2026-03-04T09:01:59.343095-05:00,11.87,2700.0,11.89,2700.0,11.879999999999999,0.02000000000000135,0.16835016835017974
2026-03-04T08:51:00-05:00,UNG,15m_close,0.0,SUSPENDED,LONG_ONLY,1,1,0,1,1,1,1,1,1,1,1,0.05094377471956785,0.40731605080992034,0.40731605080992034,-0.05594405594404979,0.85,0.0,"Gate fail: day_volume 24,246 < 300,000",24246.0,-1.7369727047146344,300000,0.75,2026-03-04T09:01:59.343095-05:00,11.87,2700.0,11.89,2700.0,11.879999999999999,0.02000000000000135,0.16835016835017974
2026-03-04T08:55:00-05:00,UNG,5m_close,0.0,SUSPENDED,LONG_ONLY,1,1,0,1,1,1,1,1,1,1,1,1.000673021993749,0.40731605080992034,0.40731605080992034,-0.05594405594404979,0.85,0.0,"Gate fail: day_volume 24,246 < 300,000",24246.0,-1.7369727047146344,300000,0.75,2026-03-04T09:01:59.343095-05:00,11.87,2700.0,11.89,2700.0,11.879999999999999,0.02000000000000135,0.16835016835017974
2026-03-04T09:00:00-05:00,TQQQ,5m_close,0.0,SUSPENDED,LONG_ONLY,0,1,2,1,-1,1,1,1,1,-1,-1,-0.05640338400489978,-0.06776791327950833,-0.06776791327950833,-0.054514480408838085,0.85,0.0,"Gate fail: day_volume 6,988 < 300,000",6988.0,-0.24494794856093627,300000,0.75,2026-03-04T09:05:58.854464-05:00,48.84,100.0,48.86,100.0,48.85,0.01999999999999602,0.040941658137146404
2026-03-04T09:00:00-05:00,RGTI,5m_close,0.0,SUSPENDED,LONG_ONLY,1,1,2,-1,-1,-1,1,1,-1,1,1,0.1875226824378417,0.294908068736423,0.294908068736423,0.289184499710799,1.1,0.0,"Gate fail: day_volume 9,150 < 300,000",9150.0,0.5807200929152323,300000,0.75,2026-03-04T09:05:48.297188-05:00,17.32,100.0,17.33,100.0,17.325,0.00999999999999801,0.057720057720046236
2026-03-04T08:50:00-05:00,QQQ,1h_close,0.0,SUSPENDED,LONG_ONLY,1,1,2,1,-1,1,1,1,0,-1,-1,-0.02478314745972363,0.3990239534916499,0.3829290855953185,-0.028089423505883757,0.85,0.0,"Gate fail: day_volume 550 < 300,000",550.0,-0.1304599124762551,300000,0.75,2026-03-04T09:05:18.686287-05:00,604.78,280.0,604.88,280.0,604.8299999999999,0.10000000000002274,0.016533571416765497
2026-03-04T08:50:00-05:00,QQQ,30m_close,0.0,SUSPENDED,LONG_ONLY,0,1,2,1,-1,1,1,1,0,-1,-1,-0.02478314745972363,0.3990239534916499,-0.028089423505883757,-0.028089423505883757,0.85,0.0,"Gate fail: day_volume 550 < 300,000",550.0,-0.1304599124762551,300000,0.75,2026-03-04T09:05:18.686287-05:00,604.78,280.0,604.88,280.0,604.8299999999999,0.10000000000002274,0.016533571416765497
2026-03-04T08:50:00-05:00,QQQ,15m_close,0.0,SUSPENDED,LONG_ONLY,0,1,2,1,-1,1,1,1,0,-1,-1,-0.02478314745972363,-0.028089423505883757,-0.028089423505883757,-0.028089423505883757,0.85,0.0,"Gate fail: day_volume 550 < 300,000",550.0,-0.1304599124762551,300000,0.75,2026-03-04T09:05:18.686287-05:00,604.78,280.0,604.88,280.0,604.8299999999999,0.10000000000002274,0.016533571416765497
2026-03-04T08:58:00-05:00,QQQ,5m_close,0.0,SUSPENDED,LONG_ONLY,0,1,2,1,-1,1,1,1,0,-1,-1,-0.025847570151370947,-0.028089423505883757,-0.028089423505883757,-0.028089423505883757,0.85,0.0,"Gate fail: day_volume 550 < 300,000",550.0,-0.1304599124762551,300000,0.75,2026-03-04T09:05:18.686287-05:00,604.78,280.0,604.88,280.0,604.8299999999999,0.10000000000002274,0.016533571416765497
2026-03-04T08:12:00-05:00,OPEN,1h_close,0.0,SUSPENDED,LONG_ONLY,0,1,1,-1,-1,1,0,1,1,0,0,0.20295737895043006,0.0,0.0,0.13245033112584853,1.1,0.0,"Gate fail: day_volume 2,218 < 300,000",2218.0,0.0,300000,0.75,2026-03-04T09:05:21.811206-05:00,5.03,100.0,5.05,200.0,5.04,0.019999999999999574,0.39682539682538837
2026-03-04T08:49:00-05:00,OPEN,30m_close,0.0,SUSPENDED,LONG_ONLY,0,1,1,-1,-1,1,0,1,1,0,1,0.20295737895043006,0.0,0.11786216391438817,0.13245033112584853,1.1,0.0,"Gate fail: day_volume 2,218 < 300,000",2218.0,0.0,300000,0.75,2026-03-04T09:05:21.811206-05:00,5.03,100.0,5.05,200.0,5.04,0.019999999999999574,0.39682539682538837
2026-03-04T08:49:00-05:00,OPEN,15m_close,0.0,SUSPENDED,LONG_ONLY,1,1,1,-1,-1,1,0,1,1,1,1,0.20295737895043006,0.11786216391438817,0.11786216391438817,0.13245033112584853,1.1,0.0,"Gate fail: day_volume 2,218 < 300,000",2218.0,0.0,300000,0.75,2026-03-04T09:05:21.811206-05:00,5.03,100.0,5.05,200.0,5.04,0.019999999999999574,0.39682539682538837
2026-03-04T08:55:00-05:00,OPEN,5m_close,0.0,SUSPENDED,LONG_ONLY,1,1,1,-1,-1,1,0,1,1,1,1,0.18653656488433323,0.11786216391438817,0.11786216391438817,0.13245033112584853,1.1,0.0,"Gate fail: day_volume 2,218 < 300,000",2218.0,0.0,300000,0.75,2026-03-04T09:05:21.811206-05:00,5.03,100.0,5.05,200.0,5.04,0.019999999999999574,0.39682539682538837
2026-03-04T09:01:00-05:00,UNG,5m_close,0.0,SUSPENDED,LONG_ONLY,1,1,0,1,1,1,1,1,1,1,1,0.7945063128111763,0.40731605080992034,0.40731605080992034,-0.05594405594404979,0.85,0.0,"Gate fail: day_volume 24,446 < 300,000",24446.0,-1.488833746898266,300000,0.75,2026-03-04T09:08:58.615475-05:00,11.91,2700.0,11.93,2700.0,11.92,0.019999999999999574,0.1677852348993253
2026-03-04T09:08:00-05:00,UNG,5m_close,0.0,SUSPENDED,LONG_ONLY,1,1,0,1,1,1,1,1,1,1,1,0.8738897473207873,0.40731605080992034,0.40731605080992034,-0.05594405594404979,0.85,0.0,"Gate fail: day_volume 27,256 < 300,000",27256.0,-1.488833746898266,300000,0.75,2026-03-04T09:10:49.521365-05:00,11.9,2700.0,11.92,2700.0,11.91,0.019999999999999574,0.1679261125104918
2026-03-04T09:05:00-05:00,OPEN,5m_close,0.0,SUSPENDED,LONG_ONLY,1,1,1,-1,-1,1,0,1,1,1,1,0.12469247152758257,0.11786216391438817,0.11786216391438817,0.13245033112584853,1.1,0.0,"Gate fail: day_volume 2,818 < 300,000",2818.0,0.0,300000,0.75,2026-03-04T09:10:31.580831-05:00,5.03,100.0,5.05,200.0,5.04,0.019999999999999574,0.39682539682538837
2026-03-04T09:05:00-05:00,TQQQ,5m_close,0.0,SUSPENDED,LONG_ONLY,0,1,2,1,-1,1,1,1,1,-1,-1,0.0848276021923836,-0.06776791327950833,-0.06776791327950833,-0.054514480408838085,0.85,0.0,"Gate fail: day_volume 8,027 < 300,000",8027.0,-0.3265972647479187,300000,0.75,2026-03-04T09:11:59.419385-05:00,48.82,100.0,48.84,100.0,48.83,0.020000000000003126,0.04095842719640207
2026-03-04T09:05:00-05:00,RGTI,5m_close,0.0,SUSPENDED,LONG_ONLY,1,1,2,-1,-1,-1,1,1,-1,1,1,-0.02398250788401548,0.294908068736423,0.294908068736423,0.289184499710799,1.1,0.0,"Gate fail: day_volume 12,928 < 300,000",12928.0,0.4645760743321903,300000,0.75,2026-03-04T09:11:49.127687-05:00,17.29,100.0,17.3,100.0,17.295,0.010000000000001563,0.05782017924256469
2026-03-04T09:00:00-05:00,RGTI,15m_close,0.0,SUSPENDED,LONG_ONLY,0,1,2,-1,-1,-1,1,1,-1,1,1,-0.02398250788401548,0.07628018589203568,0.294908068736423,0.289184499710799,1.1,0.0,"Gate fail: day_volume 13,690 < 300,000",13690.0,0.40650406504065817,300000,0.75,2026-03-04T09:15:59.275485-05:00,17.27,600.0,17.29,100.0,17.28,0.019999999999999574,0.11574074074073826
2026-03-04T09:11:00-05:00,RGTI,5m_close,0.0,SUSPENDED,LONG_ONLY,0,1,2,-1,-1,-1,1,1,-1,1,1,0.08440061114972916,0.07628018589203568,0.294908068736423,0.289184499710799,1.1,0.0,"Gate fail: day_volume 13,690 < 300,000",13690.0,0.40650406504065817,300000,0.75,2026-03-04T09:15:59.275485-05:00,17.27,600.0,17.29,100.0,17.28,0.019999999999999574,0.11574074074073826
2026-03-04T09:05:00-05:00,OPEN,15m_close,0.0,SUSPENDED,LONG_ONLY,1,1,1,-1,-1,1,0,1,1,0,1,0.12469247152758257,0.07339899019685227,0.11786216391438817,0.13245033112584853,1.1,0.0,"Gate fail: day_volume 3,398 < 300,000",3398.0,0.5952380952380931,300000,0.75,2026-03-04T09:15:50.468335-05:00,5.06,100.0,5.07,100.0,5.0649999999999995,0.010000000000000675,0.19743336623890773
2026-03-04T09:10:00-05:00,OPEN,5m_close,0.0,SUSPENDED,LONG_ONLY,1,1,1,-1,-1,1,0,1,1,0,1,0.11613611206793958,0.07339899019685227,0.11786216391438817,0.13245033112584853,1.1,0.0,"Gate fail: day_volume 3,398 < 300,000",3398.0,0.5952380952380931,300000,0.75,2026-03-04T09:15:50.468335-05:00,5.06,100.0,5.07,100.0,5.0649999999999995,0.010000000000000675,0.19743336623890773
2026-03-04T09:00:00-05:00,TQQQ,15m_close,0.0,SUSPENDED,LONG_ONLY,0,1,2,1,-1,1,1,1,1,1,-1,0.0848276021923836,0.021695708848992037,-0.06776791327950833,-0.054514480408838085,0.85,0.0,"Gate fail: day_volume 8,449 < 300,000",8449.0,-0.10206164523373085,300000,0.75,2026-03-04T09:15:59.128490-05:00,48.93,100.0,48.95,100.0,48.94,0.020000000000003126,0.040866366979981875
2026-03-04T09:11:00-05:00,TQQQ,5m_close,0.0,SUSPENDED,LONG_ONLY,0,1,2,1,-1,1,1,1,1,1,-1,0.008442571874340807,0.021695708848992037,-0.06776791327950833,-0.054514480408838085,0.85,0.0,"Gate fail: day_volume 8,449 < 300,000",8449.0,-0.10206164523373085,300000,0.75,2026-03-04T09:15:59.128490-05:00,48.93,100.0,48.95,100.0,48.94,0.020000000000003126,0.040866366979981875
2026-03-04T09:01:00-05:00,UNG,15m_close,0.0,SUSPENDED,SHORT_ONLY,0,1,0,1,1,1,1,1,1,-1,1,0.8738897473207873,-0.11486555685545576,0.40731605080992034,-0.05594405594404979,0.85,0.0,"Gate fail: day_volume 31,329 < 300,000",31329.0,-2.067824648469807,300000,0.75,2026-03-04T09:15:58.262501-05:00,11.84,2500.0,11.85,200.0,11.844999999999999,0.009999999999999787,0.08442380751371707
2026-03-04T09:10:00-05:00,UNG,5m_close,0.0,SUSPENDED,SHORT_ONLY,0,1,0,1,1,1,1,1,1,-1,1,0.30581293812905436,-0.11486555685545576,0.40731605080992034,-0.05594405594404979,0.85,0.0,"Gate fail: day_volume 31,329 < 300,000",31329.0,-2.067824648469807,300000,0.75,2026-03-04T09:15:58.262501-05:00,11.84,2500.0,11.85,200.0,11.844999999999999,0.009999999999999787,0.08442380751371707
2026-03-04T09:05:00-05:00,QQQ,15m_close,0.0,SUSPENDED,LONG_ONLY,0,1,2,1,-1,1,1,1,0,0,-1,-0.025847570151370947,-0.08553014617258703,-0.028089423505883757,-0.028089423505883757,0.85,0.0,"Gate fail: day_volume 1,390 < 300,000",1390.0,-0.08422095615555625,300000,0.75,2026-03-04T09:05:18.686287-05:00,604.78,280.0,604.88,280.0,604.8299999999999,0.10000000000002274,0.016533571416765497
2026-03-04T09:05:00-05:00,QQQ,5m_close,0.0,SUSPENDED,LONG_ONLY,0,1,2,1,-1,1,1,1,0,0,-1,-0.08433641464926492,-0.08553014617258703,-0.028089423505883757,-0.028089423505883757,0.85,0.0,"Gate fail: day_volume 1,390 < 300,000",1390.0,-0.08422095615555625,300000,0.75,2026-03-04T09:05:18.686287-05:00,604.78,280.0,604.88,280.0,604.8299999999999,0.10000000000002274,0.016533571416765497
2026-03-04T09:06:00-05:00,NVD,15m_close,0.0,SUSPENDED,LONG_ONLY,0,1,4,-1,1,-1,-1,1,-1,0,1,-0.2909809458413324,-1.2544892933617586e-14,-0.38341787149197687,-0.3968662928172516,1.1,0.0,"Gate fail: day_volume 540 < 300,000",540.0,0.14124293785311437,300000,0.75,2026-03-04T09:19:52.666299-05:00,7.08,1200.0,7.09,800.0,7.085,0.009999999999999787,0.14114326040931244
2026-03-04T09:06:00-05:00,NVD,5m_close,0.0,SUSPENDED,LONG_ONLY,0,1,4,-1,1,-1,-1,1,-1,0,1,-1.2544892933617586e-14,-1.2544892933617586e-14,-0.38341787149197687,-0.3968662928172516,1.1,0.0,"Gate fail: day_volume 540 < 300,000",540.0,0.14124293785311437,300000,0.75,2026-03-04T09:19:52.666299-05:00,7.08,1200.0,7.09,800.0,7.085,0.009999999999999787,0.14114326040931244
2026-03-04T09:15:00-05:00,TQQQ,5m_close,0.0,SUSPENDED,LONG_ONLY,0,1,2,1,-1,1,1,1,1,1,-1,0.008358090773994825,0.021695708848992037,-0.06776791327950833,-0.054514480408838085,0.85,0.0,"Gate fail: day_volume 8,805 < 300,000",8805.0,-0.020412329046759492,300000,0.75,2026-03-04T09:20:56.074498-05:00,49.0,100.0,49.02,100.0,49.010000000000005,0.020000000000003126,0.04080799836768644
2026-03-04T09:15:00-05:00,OPEN,5m_close,0.0,SUSPENDED,LONG_ONLY,1,1,1,-1,-1,1,0,1,1,0,1,0.3686566565940365,0.07339899019685227,0.11786216391438817,0.13245033112584853,1.1,0.0,"Gate fail: day_volume 4,358 < 300,000",4358.0,0.5952380952380931,300000,0.75,2026-03-04T09:20:52.066013-05:00,5.06,300.0,5.07,100.0,5.0649999999999995,0.010000000000000675,0.19743336623890773
2026-03-04T09:15:00-05:00,RGTI,5m_close,0.0,SUSPENDED,LONG_ONLY,0,1,2,-1,-1,-1,1,1,-1,1,1,0.0858667719799711,0.07628018589203568,0.294908068736423,0.289184499710799,1.1,0.0,"Gate fail: day_volume 15,796 < 300,000",15796.0,0.8130081300812941,300000,0.75,2026-03-04T09:21:58.615118-05:00,17.31,100.0,17.32,500.0,17.314999999999998,0.010000000000001563,0.05775339301184848
