time,symbol,event,score,state,bias,allow_trend,allow_mean_reversion,flip_count,dir_5m_1,dir_5m_2,dir_5m_3,dir_5m_4,dir_5m_5,dir_5m_6,dir_15m,dir_30m,vwap_dist_5m,vwap_dist_15m,vwap_dist_30m,vwap_dist_1h,sizing_mult,risk_mult,reason,day_volume,pct_chg_from_open,min_day_volume,min_pct_chg,quote_time,bid_price,bid_size,ask_price,ask_size,mid,spread,spread_pct_mid
2026-03-05T08:42:00-05:00,RGTI,15m_close,0.0,SUSPENDED,LONG_ONLY,0,1,2,-1,-1,-1,1,1,-1,-1,1,-2.069312857769745,-0.05927682276230921,-2.056755581873698,-2.0711460674895577,1.1,0.0,"Gate fail: day_volume 740 < 300,000",740.0,-0.11848341232226778,300000,0.75,2026-03-05T08:45:58.959224-05:00,16.87,300.0,16.89,100.0,16.880000000000003,0.019999999999999574,0.11848341232227233
2026-03-05T08:42:00-05:00,RGTI,5m_close,0.0,SUSPENDED,LONG_ONLY,0,1,2,-1,-1,-1,1,1,-1,-1,1,-0.05927682276230921,-0.05927682276230921,-2.056755581873698,-2.0711460674895577,1.1,0.0,"Gate fail: day_volume 740 < 300,000",740.0,-0.11848341232226778,300000,0.75,2026-03-05T08:45:58.959224-05:00,16.87,300.0,16.89,100.0,16.880000000000003,0.019999999999999574,0.11848341232227233
2026-03-05T08:42:00-05:00,TQQQ,15m_close,0.0,SUSPENDED,LONG_ONLY,0,1,2,1,-1,1,1,1,1,1,-1,-0.053925455061419145,0.013431833445267377,-0.025321639447859732,-0.034845802204819365,0.85,0.0,"Gate fail: day_volume 1,325 < 300,000",1325.0,0.1209921355111776,300000,0.75,2026-03-05T08:46:59.981081-05:00,49.67,100.0,49.69,100.0,49.68,0.01999999999999602,0.04025764895329312
2026-03-05T08:42:00-05:00,TQQQ,5m_close,0.0,SUSPENDED,LONG_ONLY,0,1,2,1,-1,1,1,1,1,1,-1,0.013431833445267377,0.013431833445267377,-0.025321639447859732,-0.034845802204819365,0.85,0.0,"Gate fail: day_volume 1,325 < 300,000",1325.0,0.1209921355111776,300000,0.75,2026-03-05T08:46:59.981081-05:00,49.67,100.0,49.69,100.0,49.68,0.01999999999999602,0.04025764895329312
2026-03-05T08:45:00-05:00,RGTI,5m_close,0.0,SUSPENDED,LONG_ONLY,0,1,2,-1,-1,-1,1,1,-1,-1,1,0.2341320972346868,-0.05927682276230921,-2.056755581873698,-2.0711460674895577,1.1,0.0,"Gate fail: day_volume 2,727 < 300,000",2727.0,0.4146919431279539,300000,0.75,2026-03-05T08:50:46.840397-05:00,16.96,100.0,16.98,100.0,16.97,0.019999999999999574,0.11785503830288495
2026-03-05T08:46:00-05:00,TQQQ,5m_close,0.0,SUSPENDED,LONG_ONLY,0,1,2,1,-1,1,1,1,1,1,-1,0.07040594124768688,0.013431833445267377,-0.025321639447859732,-0.034845802204819365,0.85,0.0,"Gate fail: day_volume 1,829 < 300,000",1829.0,0.2621496269409107,300000,0.75,2026-03-05T08:50:59.715965-05:00,49.73,100.0,49.74,100.0,49.735,0.010000000000005116,0.020106564793415334
2026-03-05T08:49:00-05:00,UNG,5m_close,0.0,SUSPENDED,SHORT_ONLY,0,1,0,1,1,1,1,1,1,0,0,0.0,-0.34815339657559496,-0.34856385316771893,-0.5720867835439662,1.1,0.0,"Gate fail: day_volume 380 < 300,000",380.0,-0.5872483221476488,300000,0.75,2026-03-05T08:53:59.899309-05:00,11.86,2700.0,11.87,100.0,11.864999999999998,0.009999999999999787,0.08428150021070197
2026-03-05T08:45:00-05:00,NVD,5m_close,0.0,SUSPENDED,LONG_ONLY,0,1,4,-1,1,-1,-1,1,-1,0,0,0.0,-0.0858501892597711,-0.11347684814521837,-0.1143941518449485,1.0,0.0,"Gate fail: day_volume 3,202 < 300,000",3202.0,0.0,300000,0.75,2026-03-05T08:53:54.257332-05:00,7.13,1000.0,7.14,1500.0,7.135,0.009999999999999787,0.14015416958654223
2026-03-05T08:50:00-05:00,RGTI,5m_close,0.0,SUSPENDED,LONG_ONLY,0,1,2,-1,-1,-1,1,1,-1,-1,1,0.1375529922054285,-0.05927682276230921,-2.056755581873698,-2.0711460674895577,1.1,0.0,"Gate fail: day_volume 6,021 < 300,000",6021.0,0.23696682464455776,300000,0.75,2026-03-05T08:56:00.003960-05:00,16.91,300.0,16.92,100.0,16.915,0.010000000000001563,0.059119125036958695
2026-03-05T08:50:00-05:00,TQQQ,5m_close,0.0,SUSPENDED,LONG_ONLY,0,1,2,1,-1,1,1,1,1,1,-1,0.04810917236456334,0.013431833445267377,-0.025321639447859732,-0.034845802204819365,0.85,0.0,"Gate fail: day_volume 3,068 < 300,000",3068.0,0.0806614236741332,300000,0.75,2026-03-05T08:55:59.574254-05:00,49.64,100.0,49.66,100.0,49.65,0.01999999999999602,0.040281973816709005
2026-03-05T08:47:00-05:00,OPEN,5m_close,0.0,SUSPENDED,SHORT_ONLY,0,1,1,-1,-1,1,0,1,1,0,0,0.0,-0.31818398330382885,-0.3154395088918449,-0.355031314501311,1.1,0.0,"Gate fail: day_volume 200 < 300,000",200.0,0.0,300000,0.75,2026-03-05T08:56:59.595551-05:00,4.86,100.0,4.87,100.0,4.865,0.009999999999999787,0.20554984583761124
2026-03-05T08:42:00-05:00,RGTI,1h_close,0.0,SUSPENDED,LONG_ONLY,0,1,2,-1,-1,-1,1,1,-1,-1,1,0.1375529922054285,-0.05927682276230921,-2.056755581873698,-0.3357693067351476,1.0,0.0,"Gate fail: day_volume 8,727 < 300,000",8727.0,-0.23696682464454666,300000,0.75,2026-03-05T09:00:57.554979-05:00,16.83,100.0,16.84,100.0,16.835,0.010000000000001563,0.059400059400068685
2026-03-05T08:42:00-05:00,RGTI,30m_close,0.0,SUSPENDED,SHORT_ONLY,0,1,2,-1,-1,-1,1,1,-1,-1,-1,0.1375529922054285,-0.05927682276230921,-0.3357693067351476,-0.3357693067351476,1.0,0.0,"Gate fail: day_volume 8,727 < 300,000",8727.0,-0.23696682464454666,300000,0.75,2026-03-05T09:00:57.554979-05:00,16.83,100.0,16.84,100.0,16.835,0.010000000000001563,0.059400059400068685
2026-03-05T08:45:00-05:00,RGTI,15m_close,0.0,SUSPENDED,SHORT_ONLY,0,1,2,-1,-1,-1,1,1,-1,-1,-1,0.1375529922054285,-0.3333277191779266,-0.3357693067351476,-0.3357693067351476,1.0,0.0,"Gate fail: day_volume 8,727 < 300,000",8727.0,-0.23696682464454666,300000,0.75,2026-03-05T09:00:57.554979-05:00,16.83,100.0,16.84,100.0,16.835,0.010000000000001563,0.059400059400068685
2026-03-05T08:55:00-05:00,RGTI,5m_close,0.0,SUSPENDED,SHORT_ONLY,0,1,2,-1,-1,-1,1,1,-1,-1,-1,-0.5279710097188427,-0.3333277191779266,-0.3357693067351476,-0.3357693067351476,1.0,0.0,"Gate fail: day_volume 8,727 < 300,000",8727.0,-0.23696682464454666,300000,0.75,2026-03-05T09:00:57.554979-05:00,16.83,100.0,16.84,100.0,16.835,0.010000000000001563,0.059400059400068685
