time,symbol,event,score,state,bias,allow_trend,allow_mean_reversion,flip_count,dir_5m_1,dir_5m_2,dir_5m_3,dir_5m_4,dir_5m_5,dir_5m_6,dir_15m,dir_30m,vwap_dist_5m,vwap_dist_15m,vwap_dist_30m,vwap_dist_1h,sizing_mult,risk_mult,reason,day_volume,pct_chg_from_open,min_day_volume,min_pct_chg,quote_time,bid_price,bid_size,ask_price,ask_size,mid,spread,spread_pct_mid
2026-02-26T10:02:00-05:00,DIA,15m_close,0.2,SUSPENDED,SHORT_ONLY,1,1,0,0,0,0,0,0,0,-1,0,nan,nan,nan,nan,1.0,0.0,"Gate fail: day_volume 1,328 < 300,000",1328.0,-0.23696204573872004,300000,0.75,2026-02-26T10:16:00.139643-05:00,494.64,80.0,511.77,40.0,503.205,17.129999999999995,3.4041792112558493
2026-02-26T10:08:00-05:00,DIA,5m_close,0.04,SUSPENDED,SHORT_ONLY,1,1,0,0,0,0,0,0,0,-1,0,-0.03625235378164708,nan,nan,nan,1.0,0.0,"Gate fail: day_volume 1,328 < 300,000",1328.0,-0.23696204573872004,300000,0.75,2026-02-26T10:16:00.139643-05:00,494.64,80.0,511.77,40.0,503.205,17.129999999999995,3.4041792112558493
2026-02-26T10:02:00-05:00,QBTS,15m_close,0.2,SUSPENDED,SHORT_ONLY,1,1,0,0,0,0,0,0,0,1,0,nan,nan,nan,nan,1.0,0.0,"Gate fail: day_volume 27,799 < 300,000",27799.0,3.420523138832987,300000,0.75,2026-02-26T10:16:00.047041-05:00,20.52,200.0,20.55,200.0,20.535,0.030000000000001137,0.1460920379839354
2026-02-26T10:08:00-05:00,QBTS,5m_close,0.04,SUSPENDED,SHORT_ONLY,1,1,0,1,0,0,0,0,0,1,0,0.5662174484700503,nan,nan,nan,1.0,0.0,"Gate fail: day_volume 27,799 < 300,000",27799.0,3.420523138832987,300000,0.75,2026-02-26T10:16:00.047041-05:00,20.52,200.0,20.55,200.0,20.535,0.030000000000001137,0.1460920379839354
2026-02-26T10:02:00-05:00,XLV,15m_close,0.2,SUSPENDED,SHORT_ONLY,1,1,0,0,0,0,0,0,0,-1,0,nan,nan,nan,nan,1.0,0.0,"Gate fail: day_volume 26,912 < 300,000",26912.0,-0.15869993017203488,300000,0.75,2026-02-26T10:16:00.153299-05:00,157.27,1000.0,157.29,800.0,157.28,0.01999999999998181,0.012716174974556084
2026-02-26T10:08:00-05:00,XLV,5m_close,0.04,SUSPENDED,SHORT_ONLY,1,1,0,0,0,0,0,0,0,-1,0,nan,nan,nan,nan,1.0,0.0,"Gate fail: day_volume 26,912 < 300,000",26912.0,-0.15869993017203488,300000,0.75,2026-02-26T10:16:00.153299-05:00,157.27,1000.0,157.29,800.0,157.28,0.01999999999998181,0.012716174974556084
2026-02-26T10:02:00-05:00,OPEN,15m_close,0.2,SUSPENDED,SHORT_ONLY,1,1,0,0,0,0,0,0,0,-1,0,nan,nan,nan,nan,1.0,0.0,"Gate fail: day_volume 29,106 < 300,000",29106.0,7.329317269076285,300000,0.75,2026-02-26T10:15:59.954698-05:00,5.33,1600.0,5.34,6200.0,5.335,0.009999999999999787,0.18744142455482263
2026-02-26T10:08:00-05:00,OPEN,5m_close,0.04,SUSPENDED,SHORT_ONLY,1,1,0,-1,0,0,0,0,0,-1,0,-0.7352938894028649,nan,nan,nan,1.0,0.0,"Gate fail: day_volume 29,106 < 300,000",29106.0,7.329317269076285,300000,0.75,2026-02-26T10:15:59.954698-05:00,5.33,1600.0,5.34,6200.0,5.335,0.009999999999999787,0.18744142455482263
2026-02-26T10:02:00-05:00,XLE,15m_close,0.2,SUSPENDED,SHORT_ONLY,1,1,0,0,0,0,0,0,0,1,0,nan,nan,nan,nan,1.0,0.0,"Gate fail: day_volume 27,130 < 300,000",27130.0,0.8454328248483689,300000,0.75,2026-02-26T10:16:00.139617-05:00,54.88,1400.0,54.89,2700.0,54.885000000000005,0.00999999999999801,0.018219914366398852
2026-02-26T10:08:00-05:00,XLE,5m_close,0.04,SUSPENDED,SHORT_ONLY,1,1,0,0,0,0,0,0,0,1,0,0.16825401451578598,nan,nan,nan,1.0,0.0,"Gate fail: day_volume 27,130 < 300,000",27130.0,0.8454328248483689,300000,0.75,2026-02-26T10:16:00.139617-05:00,54.88,1400.0,54.89,2700.0,54.885000000000005,0.00999999999999801,0.018219914366398852
2026-02-26T10:02:00-05:00,SOUN,15m_close,0.2,SUSPENDED,SHORT_ONLY,1,1,0,0,0,0,0,0,0,1,0,nan,nan,nan,nan,1.0,0.0,"Gate fail: day_volume 33,592 < 300,000",33592.0,0.8508224617129967,300000,0.75,2026-02-26T10:16:00.063962-05:00,8.87,2900.0,8.88,1900.0,8.875,0.010000000000001563,0.11267605633804578
2026-02-26T10:08:00-05:00,SOUN,5m_close,0.04,SUSPENDED,SHORT_ONLY,1,1,0,1,0,0,0,0,0,1,0,nan,nan,nan,nan,1.0,0.0,"Gate fail: day_volume 33,592 < 300,000",33592.0,0.8508224617129967,300000,0.75,2026-02-26T10:16:00.063962-05:00,8.87,2900.0,8.88,1900.0,8.875,0.010000000000001563,0.11267605633804578
2026-02-26T10:02:00-05:00,RGTI,15m_close,0.2,SUSPENDED,LONG_ONLY,0,1,0,0,0,0,0,0,0,1,0,nan,0.3580233984183829,nan,nan,1.0,0.0,"Gate fail: day_volume 32,734 < 300,000",32734.0,1.5200868621063846,300000,0.75,2026-02-26T10:16:00.139375-05:00,18.69,800.0,18.7,2000.0,18.695,0.00999999999999801,0.0534902380315486
