[WARN] Stream symbol cap hit (30). Dropping market symbols: ['IWM', 'SPY', 'VIXY', 'VTI']
Streaming 1m bars + live quotes for 30 symbols on feed=DataFeed.IEX ...
CLOSED-BAR ONLY: eligibility + features updated ONLY on closed 5m/15m/30m/1h bars.
VWAP thresholds: extreme=1.25%  near=0.10%
Gates: MIN_DAY_VOLUME=300,000  MIN_PCT_CHG=0.75% (abs from day open)
TradeQual: MAX_SPREAD_PCT=0.200%  QUOTE_MAX_AGE_SEC=8  MIN_RR=1.80
Webhook -> FastAPI: ENABLED url=http://127.0.0.1:8000/api/events
MarketDirection: decision_time=10:10 ET tickers: SP_FUT=SPY, NYSE=VTI, DJ=DIA, SP500=SPY, NASDAQ=QQQ, IWM=IWM, VIX=VIXY
Pre-decision: bars/features only. Post-decision: eligibility/session_state/trade_signals enabled.
Regime benchmark symbol: AUTO (select first CONFIRMED at 30m)
[MARKET] Market direction locked @ 11:42 score=-0.675 (vix_penalty=0.000) -> SHORT_ONLY
[15M CLOSED] GORO 08:57 close=1.59
[5M CLOSED] GORO 08:57 close=1.59
[15M CLOSED] XLE 09:03 close=58.02
[5M CLOSED] XLE 09:05 close=58.02
[5M CLOSED] TQQQ 09:16 close=47.33
[5M CLOSED] OPEN 09:16 close=5.12
[5M CLOSED] RGTI 09:15 close=16.68
[15M CLOSED] LUNR 09:09 close=15.84
[5M CLOSED] LUNR 09:10 close=15.84
[5M CLOSED] XLE 09:19 close=57.96
[5M CLOSED] GORO 09:17 close=1.59
[1H CLOSED] NVD 08:08 close=7.73
[30M CLOSED] NVD 08:55 close=7.73
[15M CLOSED] NVD 08:55 close=7.73
[5M CLOSED] NVD 08:55 close=7.73
[5M CLOSED] TQQQ 09:20 close=47.32
[5M CLOSED] RGTI 09:21 close=16.64
[5M CLOSED] OPEN 09:20 close=5.14
[5M CLOSED] LUNR 09:21 close=15.81
[1H CLOSED] DIA 14:12 close=488.09
[30M CLOSED] DIA 14:32 close=488.09
[15M CLOSED] DIA 14:32 close=488.09
[5M CLOSED] DIA 14:35 close=488.09
[30M CLOSED] TQQQ 09:00 close=47.26
[15M CLOSED] TQQQ 09:16 close=47.26
[5M CLOSED] TQQQ 09:25 close=47.26
[1H CLOSED] IAG 14:12 close=24.27
[30M CLOSED] IAG 14:32 close=24.27
[15M CLOSED] IAG 14:32 close=24.27
[5M CLOSED] IAG 14:35 close=24.27
[1H CLOSED] QTUM 10:15 close=116.11
[30M CLOSED] QTUM 10:38 close=116.11
[15M CLOSED] QTUM 10:56 close=116.11
[5M CLOSED] QTUM 10:56 close=116.11
[30M CLOSED] QQQ 09:01 close=598.59
[15M CLOSED] QQQ 09:15 close=598.59
[5M CLOSED] QQQ 09:15 close=598.59
[1H CLOSED] CHAT 14:33 close=63.40
[30M CLOSED] CHAT 14:33 close=63.40
[15M CLOSED] CHAT 14:33 close=63.40
[5M CLOSED] CHAT 14:33 close=63.40
[1H CLOSED] OUST 14:34 close=18.68
[30M CLOSED] OUST 14:34 close=18.68
[15M CLOSED] OUST 14:34 close=18.68
[5M CLOSED] OUST 14:35 close=18.68
[30M CLOSED] OPEN 09:01 close=5.12
[15M CLOSED] OPEN 09:16 close=5.12
[5M CLOSED] OPEN 09:26 close=5.12
[30M CLOSED] UNG 09:11 close=11.94
[15M CLOSED] UNG 09:11 close=11.94
[5M CLOSED] UNG 09:11 close=11.94
[1H CLOSED] QBTS 08:24 close=17.83
[30M CLOSED] QBTS 08:24 close=17.83
[15M CLOSED] QBTS 08:24 close=17.83
[5M CLOSED] QBTS 08:24 close=17.83
[1H CLOSED] NGD 14:12 close=13.14
[30M CLOSED] NGD 14:32 close=13.14
[15M CLOSED] NGD 14:32 close=13.14
[5M CLOSED] NGD 14:35 close=13.14
[1H CLOSED] XLV 16:40 close=160.15
[30M CLOSED] XLV 16:40 close=160.15
[15M CLOSED] XLV 16:40 close=160.15
[5M CLOSED] XLV 16:40 close=160.15
[1H CLOSED] SOUN 14:12 close=8.65
[30M CLOSED] SOUN 14:32 close=8.65
[15M CLOSED] SOUN 14:32 close=8.65
[5M CLOSED] SOUN 14:35 close=8.65
[30M CLOSED] RGTI 09:01 close=16.68
[15M CLOSED] RGTI 09:15 close=16.68
[5M CLOSED] RGTI 09:26 close=16.68
[30M CLOSED] XLE 09:03 close=57.95
[15M CLOSED] XLE 09:19 close=57.95
[5M CLOSED] XLE 09:23 close=57.95
[30M CLOSED] NVD 09:25 close=7.77
[15M CLOSED] NVD 09:25 close=7.77
[5M CLOSED] NVD 09:25 close=7.77
[1H CLOSED] UBER 14:12 close=74.78
[30M CLOSED] UBER 14:32 close=74.78
[15M CLOSED] UBER 14:32 close=74.78
[5M CLOSED] UBER 14:35 close=74.78
[1H CLOSED] IONQ 14:12 close=37.26
[30M CLOSED] IONQ 14:32 close=37.26
[15M CLOSED] IONQ 14:32 close=37.26
[5M CLOSED] IONQ 14:35 close=37.26
[30M CLOSED] LUNR 09:09 close=15.87
[15M CLOSED] LUNR 09:21 close=15.87
[5M CLOSED] LUNR 09:27 close=15.87
[1H CLOSED] MIND 10:54 close=7.71
[30M CLOSED] MIND 10:54 close=7.71
[15M CLOSED] MIND 10:54 close=7.71
[5M CLOSED] MIND 10:54 close=7.71
[30M CLOSED] GORO 09:17 close=1.58
[15M CLOSED] GORO 09:17 close=1.58
[5M CLOSED] GORO 09:25 close=1.58
[1H CLOSED] KITT 10:14 close=0.76
[30M CLOSED] KITT 10:34 close=0.76
[15M CLOSED] KITT 10:55 close=0.76
[5M CLOSED] KITT 10:55 close=0.76
[1H CLOSED] NKTR 14:32 close=66.70
[30M CLOSED] NKTR 14:32 close=66.70
[15M CLOSED] NKTR 14:32 close=66.70
[5M CLOSED] NKTR 14:35 close=66.70
[5M CLOSED] IAG 09:30 close=24.27
[5M CLOSED] RGTI 09:30 close=17.06
[5M CLOSED] GORO 09:31 close=1.57
[5M CLOSED] DIA 09:30 close=485.36
[5M CLOSED] QQQ 09:30 close=603.46
[5M CLOSED] LUNR 09:30 close=16.75
[5M CLOSED] XLE 09:30 close=56.76
[5M CLOSED] OUST 09:30 close=18.02
[5M CLOSED] OPEN 09:30 close=5.13
[5M CLOSED] QBTS 09:30 close=18.25
[5M CLOSED] XLV 09:30 close=159.46
[5M CLOSED] NGD 09:30 close=12.96
[1H CLOSED] HEPS 14:32 close=2.65
[30M CLOSED] HEPS 14:32 close=2.65
[15M CLOSED] HEPS 14:32 close=2.65
[5M CLOSED] HEPS 14:36 close=2.65
[5M CLOSED] TQQQ 09:30 close=48.55
[5M CLOSED] IONQ 09:30 close=37.02
[5M CLOSED] UBER 09:30 close=73.44
[5M CLOSED] SOUN 09:30 close=7.97
[5M CLOSED] UNG 09:30 close=11.94
[5M CLOSED] NVD 09:30 close=7.38
[1H CLOSED] BUZZ 14:32 close=30.37
[30M CLOSED] BUZZ 14:32 close=30.37
[15M CLOSED] BUZZ 14:32 close=30.37
[5M CLOSED] BUZZ 14:32 close=30.37
[5M CLOSED] NKTR 09:34 close=68.56
[5M CLOSED] KITT 09:32 close=0.73
[5M CLOSED] QTUM 09:30 close=114.04
[5M CLOSED] NVD 09:36 close=7.36
[5M CLOSED] QBTS 09:35 close=18.36
[5M CLOSED] XLV 09:35 close=159.69
[5M CLOSED] GORO 09:35 close=1.57
[5M CLOSED] UBER 09:35 close=74.43
[5M CLOSED] NKTR 09:38 close=69.05
[5M CLOSED] SOUN 09:35 close=8.16
[5M CLOSED] QTUM 09:38 close=115.36
[5M CLOSED] IAG 09:35 close=24.70
[5M CLOSED] RGTI 09:35 close=17.23
[5M CLOSED] DIA 09:35 close=485.78
[5M CLOSED] TQQQ 09:35 close=48.44
[5M CLOSED] UNG 09:36 close=11.95
[5M CLOSED] XLE 09:35 close=56.40
[5M CLOSED] NGD 09:35 close=13.28
[5M CLOSED] IONQ 09:35 close=37.41
[5M CLOSED] OPEN 09:35 close=5.18
[5M CLOSED] QQQ 09:35 close=602.94
[5M CLOSED] LUNR 09:35 close=16.64
[5M CLOSED] CHAT 09:30 close=62.90
[5M CLOSED] BUZZ 09:37 close=30.58
[5M CLOSED] KITT 09:38 close=0.75
[15M CLOSED] UNG 09:30 close=11.98
[5M CLOSED] UNG 09:40 close=11.98
[15M CLOSED] NGD 09:30 close=13.34
[5M CLOSED] NGD 09:40 close=13.34
[15M CLOSED] IONQ 09:30 close=37.92
[5M CLOSED] IONQ 09:40 close=37.92
[15M CLOSED] DIA 09:30 close=486.25
[5M CLOSED] DIA 09:40 close=486.25
[15M CLOSED] TQQQ 09:30 close=48.58
[5M CLOSED] TQQQ 09:40 close=48.58
[15M CLOSED] OUST 09:30 close=19.15
[5M CLOSED] OUST 09:35 close=19.15
[15M CLOSED] QTUM 09:30 close=115.31
[5M CLOSED] QTUM 09:40 close=115.31
[15M CLOSED] XLE 09:30 close=56.49
[5M CLOSED] XLE 09:40 close=56.49
[15M CLOSED] QBTS 09:30 close=18.44
[5M CLOSED] QBTS 09:40 close=18.44
[15M CLOSED] XLV 09:30 close=159.61
[5M CLOSED] XLV 09:40 close=159.61
[15M CLOSED] IAG 09:30 close=24.45
[5M CLOSED] IAG 09:40 close=24.45
[15M CLOSED] QQQ 09:30 close=603.58
[5M CLOSED] QQQ 09:40 close=603.58
[15M CLOSED] UBER 09:30 close=74.41
[5M CLOSED] UBER 09:40 close=74.41
[15M CLOSED] SOUN 09:30 close=8.24
[5M CLOSED] SOUN 09:40 close=8.24
[15M CLOSED] OPEN 09:30 close=5.14
[5M CLOSED] OPEN 09:40 close=5.14
[15M CLOSED] NVD 09:30 close=7.32
[5M CLOSED] NVD 09:40 close=7.32
[15M CLOSED] LUNR 09:30 close=16.75
[5M CLOSED] LUNR 09:41 close=16.75
[15M CLOSED] RGTI 09:30 close=17.38
[5M CLOSED] RGTI 09:40 close=17.38
[1H CLOSED] ASRT 10:36 close=11.90
[30M CLOSED] ASRT 10:36 close=11.90
[15M CLOSED] ASRT 10:36 close=11.90
[5M CLOSED] ASRT 10:36 close=11.90
[15M CLOSED] GORO 09:31 close=1.55
[5M CLOSED] GORO 09:40 close=1.55
[15M CLOSED] BUZZ 09:37 close=30.58
[5M CLOSED] BUZZ 09:42 close=30.58
[15M CLOSED] MIND 09:30 close=7.48
[5M CLOSED] MIND 09:30 close=7.48
[5M CLOSED] NVD 09:45 close=7.35
[5M CLOSED] QBTS 09:45 close=18.19
[5M CLOSED] RGTI 09:45 close=17.14
[5M CLOSED] UNG 09:45 close=11.94
[5M CLOSED] XLV 09:45 close=159.70
[5M CLOSED] QQQ 09:45 close=604.99
[5M CLOSED] LUNR 09:45 close=16.82
[5M CLOSED] BUZZ 09:46 close=30.58
[5M CLOSED] IONQ 09:45 close=37.41
[5M CLOSED] SOUN 09:45 close=8.21
[5M CLOSED] OPEN 09:45 close=5.11
[5M CLOSED] DIA 09:45 close=487.03
[5M CLOSED] NGD 09:45 close=13.20
[5M CLOSED] TQQQ 09:45 close=48.92
[5M CLOSED] IAG 09:45 close=24.41
[5M CLOSED] XLE 09:45 close=56.44
[5M CLOSED] UBER 09:45 close=74.28
[5M CLOSED] OUST 09:45 close=19.48
[15M CLOSED] NKTR 09:34 close=67.93
[5M CLOSED] NKTR 09:40 close=67.93
[5M CLOSED] GORO 09:46 close=1.54
[15M CLOSED] HEPS 09:35 close=2.63
[5M CLOSED] HEPS 09:35 close=2.63
[15M CLOSED] CHAT 09:30 close=63.11
[5M CLOSED] CHAT 09:41 close=63.11
[5M CLOSED] IAG 09:50 close=24.41
[5M CLOSED] LUNR 09:50 close=16.62
[5M CLOSED] XLV 09:50 close=159.67
[5M CLOSED] DIA 09:50 close=486.81
[5M CLOSED] NGD 09:50 close=13.15
[5M CLOSED] OPEN 09:50 close=5.08
[5M CLOSED] UBER 09:50 close=74.14
[5M CLOSED] MIND 09:47 close=7.45
[5M CLOSED] TQQQ 09:50 close=48.63
[5M CLOSED] GORO 09:52 close=1.52
[5M CLOSED] UNG 09:50 close=11.76
[5M CLOSED] XLE 09:50 close=56.71
[5M CLOSED] RGTI 09:50 close=16.86
[5M CLOSED] ASRT 09:46 close=11.79
[5M CLOSED] SOUN 09:50 close=8.12
[5M CLOSED] IONQ 09:50 close=37.22
[5M CLOSED] QQQ 09:50 close=603.88
[5M CLOSED] BUZZ 09:50 close=30.45
[5M CLOSED] QBTS 09:50 close=18.03
[5M CLOSED] NVD 09:50 close=7.34
[5M CLOSED] OUST 09:51 close=19.44
[5M CLOSED] HEPS 09:53 close=2.59
[5M CLOSED] QTUM 09:45 close=115.30
[5M CLOSED] NKTR 09:51 close=68.86
[1H CLOSED] OUST 09:30 close=19.29
[30M CLOSED] OUST 09:30 close=19.29
[15M CLOSED] OUST 09:45 close=19.29
[5M CLOSED] OUST 09:56 close=19.29
[1H CLOSED] LUNR 09:09 close=16.87
[30M CLOSED] LUNR 09:30 close=16.87
[15M CLOSED] LUNR 09:45 close=16.87
[5M CLOSED] LUNR 09:55 close=16.87
[1H CLOSED] RGTI 09:01 close=16.92
[30M CLOSED] RGTI 09:30 close=16.92
[15M CLOSED] RGTI 09:45 close=16.92
[5M CLOSED] RGTI 09:55 close=16.92
[1H CLOSED] QQQ 09:01 close=604.16
[30M CLOSED] QQQ 09:30 close=604.16
[15M CLOSED] QQQ 09:45 close=604.16
[5M CLOSED] QQQ 09:55 close=604.16
[1H CLOSED] TQQQ 09:00 close=48.74
[REGIME_SYMBOL SELECTED] TQQQ (highest CONFIRMED score=0.000)
[30M CLOSED] TQQQ 09:30 close=48.74
[15M CLOSED] TQQQ 09:45 close=48.74
[5M CLOSED] TQQQ 09:55 close=48.74
[1H CLOSED] SOUN 09:30 close=8.12
[30M CLOSED] SOUN 09:30 close=8.12
[15M CLOSED] SOUN 09:45 close=8.12
[5M CLOSED] SOUN 09:55 close=8.12
[1H CLOSED] XLV 09:30 close=159.46
[30M CLOSED] XLV 09:30 close=159.46
[15M CLOSED] XLV 09:45 close=159.46
[5M CLOSED] XLV 09:55 close=159.46
[1H CLOSED] OPEN 09:01 close=5.12
[30M CLOSED] OPEN 09:30 close=5.12
[15M CLOSED] OPEN 09:45 close=5.12
[5M CLOSED] OPEN 09:55 close=5.12
[1H CLOSED] QBTS 09:30 close=18.23
[30M CLOSED] QBTS 09:30 close=18.23
[15M CLOSED] QBTS 09:45 close=18.23
[5M CLOSED] QBTS 09:55 close=18.23
[1H CLOSED] DIA 09:30 close=486.98
[30M CLOSED] DIA 09:30 close=486.98
[15M CLOSED] DIA 09:45 close=486.98
[5M CLOSED] DIA 09:55 close=486.98
[1H CLOSED] NVD 09:25 close=7.32
[30M CLOSED] NVD 09:30 close=7.32
[15M CLOSED] NVD 09:45 close=7.32
[5M CLOSED] NVD 09:56 close=7.32
[1H CLOSED] IAG 09:30 close=24.15
[30M CLOSED] IAG 09:30 close=24.15
[15M CLOSED] IAG 09:45 close=24.15
[5M CLOSED] IAG 09:55 close=24.15
[1H CLOSED] UBER 09:30 close=74.33
[30M CLOSED] UBER 09:30 close=74.33
[15M CLOSED] UBER 09:45 close=74.33
[5M CLOSED] UBER 09:55 close=74.33
[1H CLOSED] NGD 09:30 close=13.07
[30M CLOSED] NGD 09:30 close=13.07
[15M CLOSED] NGD 09:45 close=13.07
[5M CLOSED] NGD 09:55 close=13.07
[1H CLOSED] IONQ 09:30 close=37.41
[30M CLOSED] IONQ 09:30 close=37.41
[15M CLOSED] IONQ 09:45 close=37.41
[5M CLOSED] IONQ 09:55 close=37.41
[1H CLOSED] BUZZ 09:37 close=30.41
[30M CLOSED] BUZZ 09:37 close=30.41
[15M CLOSED] BUZZ 09:46 close=30.41
[5M CLOSED] BUZZ 09:55 close=30.41
[REGIME_SYMBOL SELECTED] XLE (highest CONFIRMED score=0.000)
[30M CLOSED] XLE 09:30 close=56.89
[15M CLOSED] XLE 09:45 close=56.89
[5M CLOSED] XLE 09:55 close=56.89
[1H CLOSED] QTUM 09:30 close=115.27
[30M CLOSED] QTUM 09:30 close=115.27
[15M CLOSED] QTUM 09:45 close=115.27
[5M CLOSED] QTUM 09:59 close=115.27
[1H CLOSED] KITT 09:32 close=0.74
[30M CLOSED] KITT 09:32 close=0.74
[15M CLOSED] KITT 09:32 close=0.74
[5M CLOSED] KITT 09:42 close=0.74
[1H CLOSED] NKTR 09:34 close=67.89
[30M CLOSED] NKTR 09:34 close=67.89
[15M CLOSED] NKTR 09:51 close=67.89
[5M CLOSED] NKTR 09:59 close=67.89
[1H CLOSED] GORO 09:17 close=1.52
[30M CLOSED] GORO 09:31 close=1.52
[15M CLOSED] GORO 09:46 close=1.52
[5M CLOSED] GORO 09:55 close=1.52
[1H CLOSED] UNG 09:11 close=11.78
[30M CLOSED] UNG 09:30 close=11.78
[15M CLOSED] UNG 09:45 close=11.78
[5M CLOSED] UNG 09:55 close=11.78
[5M CLOSED] LUNR 10:00 close=17.14
[5M CLOSED] UBER 10:00 close=74.40
[5M CLOSED] IONQ 10:00 close=37.56
[5M CLOSED] QBTS 10:00 close=18.32
[5M CLOSED] TQQQ 10:00 close=48.87
[5M CLOSED] RGTI 10:00 close=17.18
[5M CLOSED] XLE 10:01 close=56.94
[5M CLOSED] DIA 10:00 close=488.29
[5M CLOSED] OPEN 10:00 close=5.15
[5M CLOSED] BUZZ 10:00 close=30.55
[5M CLOSED] XLV 10:00 close=159.59
[5M CLOSED] NGD 10:00 close=13.10
[5M CLOSED] SOUN 10:00 close=8.23
[5M CLOSED] QQQ 10:00 close=604.66
[5M CLOSED] NVD 10:00 close=7.29
[5M CLOSED] IAG 10:00 close=24.13
[5M CLOSED] QTUM 10:01 close=115.19
[5M CLOSED] UNG 10:03 close=11.84
[5M CLOSED] NKTR 10:02 close=67.42
[5M CLOSED] OUST 10:00 close=19.36
[5M CLOSED] KITT 10:02 close=0.74
[5M CLOSED] QQQ 10:05 close=605.32
[5M CLOSED] IONQ 10:05 close=37.86
[5M CLOSED] RGTI 10:05 close=17.38
[5M CLOSED] NKTR 10:08 close=67.53
[5M CLOSED] OPEN 10:05 close=5.11
[5M CLOSED] OUST 10:08 close=19.80
[5M CLOSED] KITT 10:08 close=0.74
[5M CLOSED] LUNR 10:05 close=17.55
[5M CLOSED] XLE 10:05 close=56.91
[5M CLOSED] QBTS 10:05 close=18.50
[5M CLOSED] DIA 10:05 close=488.39
[5M CLOSED] BUZZ 10:05 close=30.63
[5M CLOSED] NGD 10:05 close=13.20
[5M CLOSED] IAG 10:05 close=24.22
[5M CLOSED] NVD 10:05 close=7.25
[5M CLOSED] TQQQ 10:05 close=48.98
[5M CLOSED] UBER 10:05 close=74.22
[5M CLOSED] XLV 10:05 close=159.32
[5M CLOSED] SOUN 10:05 close=8.44
[5M CLOSED] UNG 10:06 close=11.82
[5M CLOSED] QTUM 10:06 close=115.74
[1H CLOSED] HEPS 09:35 close=2.57
[30M CLOSED] HEPS 09:35 close=2.57
[15M CLOSED] HEPS 09:53 close=2.57
[5M CLOSED] HEPS 09:58 close=2.57
[15M CLOSED] IAG 10:00 close=24.38
[5M CLOSED] IAG 10:10 close=24.38
[15M CLOSED] SOUN 10:00 close=8.49
[5M CLOSED] SOUN 10:10 close=8.49
[15M CLOSED] NVD 10:00 close=7.23
[5M CLOSED] NVD 10:10 close=7.23
[15M CLOSED] OPEN 10:00 close=5.17
[5M CLOSED] OPEN 10:10 close=5.17
[15M CLOSED] LUNR 10:00 close=17.73
[5M CLOSED] LUNR 10:10 close=17.73
[15M CLOSED] IONQ 10:00 close=38.18
[5M CLOSED] IONQ 10:10 close=38.18
[15M CLOSED] OUST 10:00 close=19.77
[5M CLOSED] OUST 10:10 close=19.77
[15M CLOSED] QQQ 10:00 close=605.84
[5M CLOSED] QQQ 10:10 close=605.84
[15M CLOSED] RGTI 10:00 close=17.54
[5M CLOSED] RGTI 10:10 close=17.54
[15M CLOSED] UBER 10:00 close=74.85
[5M CLOSED] UBER 10:10 close=74.85
[15M CLOSED] TQQQ 10:00 close=49.15
[5M CLOSED] TQQQ 10:10 close=49.15
[15M CLOSED] NGD 10:00 close=13.27
[5M CLOSED] NGD 10:10 close=13.27
[15M CLOSED] DIA 10:00 close=489.09
[5M CLOSED] DIA 10:10 close=489.09
[15M CLOSED] QBTS 10:00 close=18.68
[5M CLOSED] QBTS 10:10 close=18.68
[15M CLOSED] XLE 10:01 close=57.03
[5M CLOSED] XLE 10:10 close=57.03
[15M CLOSED] XLV 10:00 close=159.09
[5M CLOSED] XLV 10:10 close=159.09
[15M CLOSED] NKTR 10:02 close=67.46
[5M CLOSED] NKTR 10:10 close=67.46
[15M CLOSED] BUZZ 10:00 close=30.69
[5M CLOSED] BUZZ 10:10 close=30.69
[15M CLOSED] UNG 10:03 close=11.87
[5M CLOSED] UNG 10:11 close=11.87
[15M CLOSED] KXIN 10:09 close=0.52
[5M CLOSED] KXIN 10:09 close=0.52
[5M CLOSED] NGD 10:15 close=13.11
[5M CLOSED] RGTI 10:15 close=17.48
[5M CLOSED] TQQQ 10:15 close=49.05
[5M CLOSED] IONQ 10:15 close=38.12
[5M CLOSED] DIA 10:15 close=489.10
[5M CLOSED] XLE 10:15 close=56.99
[5M CLOSED] BUZZ 10:16 close=30.73
[5M CLOSED] QQQ 10:15 close=605.45
[15M CLOSED] GORO 10:03 close=1.52
[5M CLOSED] GORO 10:03 close=1.52
[5M CLOSED] LUNR 10:15 close=17.79
[5M CLOSED] QBTS 10:15 close=18.52
[5M CLOSED] UBER 10:15 close=75.03
[5M CLOSED] XLV 10:15 close=158.99
[5M CLOSED] IAG 10:15 close=24.26
[5M CLOSED] NVD 10:15 close=7.20
[5M CLOSED] SOUN 10:15 close=8.43
[5M CLOSED] OPEN 10:15 close=5.17
[5M CLOSED] NKTR 10:16 close=67.74
[5M CLOSED] OUST 10:15 close=19.95
[15M CLOSED] QTUM 10:01 close=115.96
[5M CLOSED] QTUM 10:14 close=115.96
[1H CLOSED] CHAT 09:30 close=63.14
[30M CLOSED] CHAT 09:30 close=63.14
[15M CLOSED] CHAT 09:54 close=63.14
[5M CLOSED] CHAT 09:54 close=63.14
[1H CLOSED] ASRT 09:46 close=11.80
[30M CLOSED] ASRT 09:46 close=11.80
[15M CLOSED] ASRT 09:46 close=11.80
[5M CLOSED] ASRT 09:55 close=11.80
[5M CLOSED] UNG 10:17 close=11.86
[5M CLOSED] UBER 10:20 close=75.04
[5M CLOSED] XLE 10:20 close=56.74
[5M CLOSED] TQQQ 10:20 close=49.05
[5M CLOSED] NKTR 10:21 close=67.83
[5M CLOSED] IONQ 10:20 close=37.56
[5M CLOSED] NVD 10:20 close=7.20
[5M CLOSED] NGD 10:20 close=13.11
[5M CLOSED] XLV 10:20 close=158.66
[5M CLOSED] SOUN 10:20 close=8.41
[5M CLOSED] DIA 10:20 close=488.46
[5M CLOSED] BUZZ 10:20 close=30.71
[5M CLOSED] IAG 10:20 close=24.27
[5M CLOSED] LUNR 10:20 close=17.54
[5M CLOSED] UNG 10:24 close=11.92
[5M CLOSED] QBTS 10:20 close=18.41
[5M CLOSED] QQQ 10:20 close=605.43
[5M CLOSED] RGTI 10:20 close=17.39
[5M CLOSED] OUST 10:21 close=19.84
[5M CLOSED] OPEN 10:20 close=5.16
[5M CLOSED] QTUM 10:23 close=115.56
[5M CLOSED] CHAT 10:23 close=63.19
[15M CLOSED] HEPS 10:14 close=2.59
[5M CLOSED] HEPS 10:14 close=2.59
[30M CLOSED] XLV 10:00 close=158.38
[15M CLOSED] XLV 10:15 close=158.38
[5M CLOSED] XLV 10:25 close=158.38
[30M CLOSED] RGTI 10:00 close=17.31
[15M CLOSED] RGTI 10:15 close=17.31
[5M CLOSED] RGTI 10:25 close=17.31
[30M CLOSED] QQQ 10:00 close=604.53
[15M CLOSED] QQQ 10:15 close=604.53
[5M CLOSED] QQQ 10:25 close=604.53
[30M CLOSED] NVD 10:00 close=7.26
[15M CLOSED] NVD 10:15 close=7.26
[5M CLOSED] NVD 10:25 close=7.26
[REGIME_SYMBOL SELECTED] TQQQ (highest CONFIRMED score=0.000)
[30M CLOSED] XLE 10:01 close=56.72
[15M CLOSED] XLE 10:15 close=56.72
[5M CLOSED] XLE 10:25 close=56.72
[30M CLOSED] NKTR 10:02 close=67.42
[15M CLOSED] NKTR 10:16 close=67.42
[5M CLOSED] NKTR 10:25 close=67.42
[30M CLOSED] CHAT 10:23 close=63.04
[15M CLOSED] CHAT 10:23 close=63.04
[5M CLOSED] CHAT 10:29 close=63.04
[30M CLOSED] OPEN 10:00 close=5.12
[15M CLOSED] OPEN 10:15 close=5.12
[5M CLOSED] OPEN 10:26 close=5.12
[30M CLOSED] UBER 10:00 close=74.76
[15M CLOSED] UBER 10:15 close=74.76
[5M CLOSED] UBER 10:25 close=74.76
[30M CLOSED] QBTS 10:00 close=18.31
[15M CLOSED] QBTS 10:15 close=18.31
[5M CLOSED] QBTS 10:25 close=18.31
[30M CLOSED] TQQQ 10:00 close=48.80
[15M CLOSED] TQQQ 10:15 close=48.80
[5M CLOSED] TQQQ 10:25 close=48.80
[30M CLOSED] SOUN 10:00 close=8.39
[15M CLOSED] SOUN 10:15 close=8.39
[5M CLOSED] SOUN 10:25 close=8.39
[30M CLOSED] UNG 10:03 close=11.91
[15M CLOSED] UNG 10:17 close=11.91
[5M CLOSED] UNG 10:25 close=11.91
[30M CLOSED] IONQ 10:00 close=37.56
[15M CLOSED] IONQ 10:15 close=37.56
[5M CLOSED] IONQ 10:25 close=37.56
[30M CLOSED] LUNR 10:00 close=17.54
[15M CLOSED] LUNR 10:15 close=17.54
[5M CLOSED] LUNR 10:25 close=17.54
[30M CLOSED] DIA 10:00 close=488.10
[15M CLOSED] DIA 10:15 close=488.10
[5M CLOSED] DIA 10:25 close=488.10
[30M CLOSED] IAG 10:00 close=24.32
[15M CLOSED] IAG 10:15 close=24.32
[5M CLOSED] IAG 10:25 close=24.32
[30M CLOSED] NGD 10:00 close=13.20
[15M CLOSED] NGD 10:15 close=13.20
[5M CLOSED] NGD 10:25 close=13.20
[30M CLOSED] OUST 10:00 close=20.00
[15M CLOSED] OUST 10:15 close=20.00
[5M CLOSED] OUST 10:26 close=20.00
[30M CLOSED] KXIN 10:09 close=0.50
[15M CLOSED] KXIN 10:20 close=0.50
[5M CLOSED] KXIN 10:20 close=0.50
[1H CLOSED] MIND 09:30 close=7.49
[30M CLOSED] MIND 09:30 close=7.49
[15M CLOSED] MIND 09:47 close=7.49
[5M CLOSED] MIND 09:55 close=7.49
[5M CLOSED] SOUN 10:30 close=8.32
[5M CLOSED] LUNR 10:30 close=17.44
[5M CLOSED] QQQ 10:30 close=604.22
[5M CLOSED] NKTR 10:30 close=67.22
[5M CLOSED] XLV 10:30 close=158.31
[5M CLOSED] IONQ 10:30 close=37.43
[5M CLOSED] DIA 10:30 close=487.56
[5M CLOSED] OPEN 10:30 close=5.09
[5M CLOSED] NGD 10:31 close=13.20
[5M CLOSED] RGTI 10:30 close=17.23
[5M CLOSED] UBER 10:30 close=74.63
[5M CLOSED] QBTS 10:30 close=18.25
[5M CLOSED] TQQQ 10:30 close=48.76
[5M CLOSED] IAG 10:30 close=24.25
[5M CLOSED] NVD 10:30 close=7.24
[5M CLOSED] XLE 10:30 close=56.77
[30M CLOSED] BUZZ 10:00 close=30.69
[15M CLOSED] BUZZ 10:16 close=30.69
[5M CLOSED] BUZZ 10:25 close=30.69
[5M CLOSED] UNG 10:30 close=11.94
[5M CLOSED] OUST 10:31 close=19.91
[5M CLOSED] RGTI 10:35 close=17.46
[5M CLOSED] NGD 10:35 close=13.22
[5M CLOSED] QQQ 10:35 close=605.54
[5M CLOSED] XLV 10:35 close=158.52
[5M CLOSED] UBER 10:35 close=74.58
[5M CLOSED] IONQ 10:35 close=37.86
