time,open,high,low,close,volume
2026-03-04T10:58:00-05:00,8.585,8.585,8.565,8.565,1337.0
2026-03-04T11:00:00-05:00,8.56,8.56,8.56,8.56,610.0
2026-03-04T11:50:00-05:00,8.495,8.505,8.48,8.495,3998.0
2026-03-04T11:59:00-05:00,8.485,8.49,8.485,8.49,422.0
2026-03-04T12:00:00-05:00,8.495,8.52,8.495,8.52,2013.0
2026-03-04T13:41:00-05:00,8.42,8.42,8.415,8.415,2187.0
2026-03-04T13:46:00-05:00,8.43,8.43,8.41,8.43,2882.0
2026-03-04T14:39:00-05:00,8.46,8.46,8.46,8.46,250.0
2026-03-04T15:52:00-05:00,8.235,8.235,8.215,8.215,3845.0
2026-03-04T15:55:00-05:00,8.205,8.22,8.15,8.15,95489.0
