time,open,high,low,close,volume
2026-03-03T09:35:00-05:00,68.515,68.57,68.515,68.57,200.0
2026-03-03T10:18:00-05:00,68.09,68.09,68.09,68.09,116.0
2026-03-03T10:56:00-05:00,66.695,67.24,66.695,67.24,431.0
2026-03-03T11:00:00-05:00,67.355,67.535,67.335,67.535,527.0
2026-03-03T11:07:00-05:00,67.775,67.82,67.67,67.67,454.0
2026-03-03T11:13:00-05:00,67.7,67.7,67.7,67.7,150.0
2026-03-03T11:15:00-05:00,67.8,67.83,67.695,67.745,849.0
2026-03-03T11:20:00-05:00,67.73,67.73,67.3,67.435,524.0
2026-03-03T11:25:00-05:00,67.415,67.415,67.405,67.405,200.0
2026-03-03T11:31:00-05:00,67.425,68.15,67.425,68.15,661.0
2026-03-03T11:35:00-05:00,68.3,68.3,68.3,68.3,154.0
2026-03-03T11:40:00-05:00,68.985,68.985,68.62,68.62,500.0
2026-03-03T11:45:00-05:00,68.79,68.79,68.79,68.79,300.0
2026-03-03T13:41:00-05:00,70.53,70.53,70.53,70.53,450.0
2026-03-03T13:45:00-05:00,70.535,70.535,70.33,70.34,2303.0
2026-03-03T13:51:00-05:00,70.335,70.375,70.335,70.375,685.0
2026-03-03T13:57:00-05:00,70.37,70.37,70.34,70.34,400.0
2026-03-03T14:00:00-05:00,70.175,70.175,69.9,70.145,1110.0
2026-03-03T14:06:00-05:00,70.15,70.15,69.915,69.915,487.0
2026-03-03T14:14:00-05:00,70.2,70.2,69.96,69.96,652.0
2026-03-03T14:16:00-05:00,70.13,70.13,69.84,69.84,208.0
2026-03-03T14:21:00-05:00,70.04,70.51,69.97,70.51,2529.0
2026-03-03T14:25:00-05:00,70.56,70.57,69.85,70.05,865.0
2026-03-03T14:31:00-05:00,70.34,70.43,70.13,70.13,5902.0
2026-03-03T14:35:00-05:00,69.51,69.51,69.5,69.5,315.0
2026-03-03T15:39:00-05:00,68.94,68.97,68.94,68.97,201.0
