time,open,high,low,close,volume
2026-02-27T10:14:00-05:00,38.36,38.425,38.32,38.425,1471.0
2026-02-27T10:15:00-05:00,38.47,38.47,37.92,37.995,12181.0
2026-02-27T10:20:00-05:00,38.04,38.17,37.69,38.03,15245.0
2026-02-27T10:25:00-05:00,38.005,38.015,37.69,37.72,12738.0
2026-02-27T10:30:00-05:00,37.71,37.995,37.53,37.97,15762.0
2026-02-27T10:35:00-05:00,38.04,38.04,37.57,37.71,8205.0
2026-02-27T10:52:00-05:00,37.54,37.57,37.395,37.4,3592.0
2026-02-27T10:55:00-05:00,37.34,37.34,37.29,37.32,2532.0
2026-02-27T13:04:00-05:00,37.095,37.1,37.04,37.09,1263.0
2026-02-27T13:54:00-05:00,36.94,36.945,36.93,36.945,814.0
2026-02-27T14:12:00-05:00,37.24,37.24,37.24,37.24,253.0
2026-02-27T14:32:00-05:00,37.31,37.32,37.25,37.27,2710.0
2026-02-27T14:35:00-05:00,37.27,37.27,37.26,37.26,602.0
