time,open,high,low,close,volume
2026-03-05T09:30:00-05:00,2.8,2.8,2.8,2.8,200.0
2026-03-05T09:36:00-05:00,2.79,2.79,2.79,2.79,117.0
2026-03-05T09:40:00-05:00,2.81,2.81,2.81,2.81,100.0
2026-03-05T09:45:00-05:00,2.82,2.83,2.82,2.83,200.0
2026-03-05T09:51:00-05:00,2.81,2.85,2.81,2.85,8053.0
2026-03-05T09:58:00-05:00,2.85,2.85,2.85,2.85,105.0
2026-03-05T10:03:00-05:00,2.845,2.85,2.845,2.85,470.0
2026-03-05T10:26:00-05:00,2.86,2.86,2.85,2.85,300.0
2026-03-05T10:31:00-05:00,2.85,2.85,2.85,2.85,851.0
2026-03-05T10:39:00-05:00,2.855,2.855,2.85,2.85,668.0
2026-03-05T10:40:00-05:00,2.845,2.845,2.84,2.845,2040.0
2026-03-05T10:46:00-05:00,2.86,2.87,2.86,2.87,267.0
2026-03-05T10:53:00-05:00,2.88,2.88,2.88,2.88,110.0
2026-03-05T10:56:00-05:00,2.88,2.88,2.88,2.88,869.0
2026-03-05T11:08:00-05:00,2.875,2.915,2.875,2.915,2515.0
2026-03-05T11:13:00-05:00,2.91,2.91,2.91,2.91,228.0
2026-03-05T11:15:00-05:00,2.945,2.945,2.91,2.93,1649.0
2026-03-05T11:20:00-05:00,2.93,2.93,2.91,2.91,300.0
2026-03-05T11:28:00-05:00,2.885,2.885,2.885,2.885,600.0
2026-03-05T11:33:00-05:00,2.85,2.88,2.85,2.88,1139.0
2026-03-05T11:35:00-05:00,2.88,2.88,2.88,2.88,100.0
2026-03-05T11:46:00-05:00,2.88,2.88,2.88,2.88,200.0
