time,open,high,low,close,volume
2026-03-02T09:30:00-05:00,113.92,114.04,113.92,114.04,200.0
2026-03-02T09:38:00-05:00,115.36,115.36,115.36,115.36,200.0
2026-03-02T09:40:00-05:00,115.28,115.31,115.28,115.31,200.0
2026-03-02T09:45:00-05:00,115.24,115.3,115.24,115.3,300.0
2026-03-02T09:59:00-05:00,115.27,115.27,115.27,115.27,200.0
2026-03-02T10:01:00-05:00,115.19,115.19,115.19,115.19,100.0
2026-03-02T10:06:00-05:00,115.74,115.74,115.74,115.74,200.0
2026-03-02T10:14:00-05:00,115.96,115.96,115.96,115.96,200.0
2026-03-02T10:23:00-05:00,115.56,115.56,115.56,115.56,100.0
2026-03-02T10:27:00-05:00,115.53,115.53,115.53,115.53,100.0
