time,open,high,low,close,volume
2026-03-05T08:42:00-05:00,49.59,49.79,49.42,49.52,4605.0
2026-03-05T09:00:00-05:00,49.48,49.57,49.32,49.48,9650.0
2026-03-05T09:30:00-05:00,49.43,50.635,49.43,50.63,332224.0
2026-03-05T10:00:00-05:00,50.63,50.75,49.49,49.555,176084.0
2026-03-05T10:30:00-05:00,49.56,50.09,49.11,50.0,289335.0
2026-03-05T11:00:00-05:00,50.01,50.05,49.18,49.33,198220.0
2026-03-05T11:30:00-05:00,49.34,49.82,49.33,49.77,143173.0
2026-03-05T12:00:00-05:00,49.79,49.86,49.73,49.84,18861.0
2026-03-05T13:00:00-05:00,48.335,48.85,48.23,48.28,178579.0
2026-03-05T13:30:00-05:00,48.35,48.51,48.18,48.4,73780.0
2026-03-05T14:00:00-05:00,48.39,48.78,48.35,48.58,90088.0
